ID,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,AcceptedCmp6,Childhome,HouseholdType,HouseholdSize,TotalSpending,TotalAcceptedCmp,log_MntWines,log_MntFruits,log_MntMeatProducts,log_MntFishProducts,log_MntSweetProducts,log_MntGoldProds,IncomeLevel,SpendingLevel
7801,Couple,54753.0,0,1,2013-12-09 00:00:00,87,197,107,227,7,59,131,3,0,0,0,0,0,0,1,Couple_WithChild,Small Family,728,0,5.29,4.68,5.43,2.08,4.09,4.88,Lower-Middle,Lower-Middle Spending
10489,Couple,92955.0,0,0,19-08-2013,35,693,21,925,31,24,84,1,0,0,1,1,0,1,0,Couple_NoChild,No Children,1778,3,6.54,3.09,6.83,3.47,3.22,4.44,High Income,Upper-Middle Spending
7011,Couple,33471.0,1,0,2012-12-10 00:00:00,47,43,2,27,0,9,12,3,0,0,0,0,0,0,1,Couple_WithChild,Small Family,93,0,3.78,1.1,3.33,0.0,2.3,2.56,Lower-Middle,Low Spending
2620,Couple,34596.0,1,0,13-04-2013,48,14,0,2,0,0,7,1,0,0,0,0,0,1,1,Couple_WithChild,Small Family,23,1,2.71,0.0,1.1,0.0,0.0,2.08,Lower-Middle,Low Spending
3933,Couple,44010.0,1,0,13-10-2012,46,186,36,234,86,72,48,6,0,0,0,0,0,0,1,Couple_WithChild,Small Family,662,0,5.23,3.61,5.46,4.47,4.29,3.89,Lower-Middle,Lower-Middle Spending
10981,Couple,84219.0,0,0,2014-02-02 00:00:00,27,434,137,400,45,137,45,1,0,0,0,0,0,0,0,Couple_NoChild,No Children,1198,0,6.08,4.93,5.99,3.83,4.93,3.83,Upper-Middle,Lower-Middle Spending
1734,Couple,40706.0,2,1,17-01-2013,37,59,0,11,4,2,5,4,0,0,0,0,0,0,3,Couple_WithChild,Large Family,81,0,4.09,0.0,2.48,1.61,1.1,1.79,Lower-Middle,Low Spending
10995,Couple,15716.0,1,0,2012-12-11 00:00:00,8,16,5,30,8,7,26,3,0,0,0,0,0,0,1,Couple_WithChild,Small Family,92,0,2.83,1.79,3.43,2.2,2.08,3.3,Low Income,Low Spending
6357,Single,59052.0,0,1,17-11-2013,29,230,35,75,63,57,31,3,0,0,0,0,0,0,1,Single_WithChild,Small Family,491,0,5.44,3.58,4.33,4.16,4.06,3.47,Lower-Middle,Low Spending
9209,Couple,80573.0,0,0,14-10-2012,85,829,138,430,60,92,15,1,0,0,0,0,0,0,0,Couple_NoChild,No Children,1564,0,6.72,4.93,6.07,4.11,4.53,2.77,Upper-Middle,Upper-Middle Spending
10286,Couple,83715.0,0,0,2014-03-02 00:00:00,2,318,8,407,150,35,8,1,0,0,0,0,0,0,0,Couple_NoChild,No Children,926,0,5.77,2.2,6.01,5.02,3.58,2.2,Upper-Middle,Lower-Middle Spending
2611,Couple,82576.0,0,0,2012-01-08 00:00:00,66,1206,55,445,168,18,18,1,0,0,1,0,0,0,0,Couple_NoChild,No Children,1910,1,7.1,4.03,6.1,5.13,2.94,2.94,Upper-Middle,High Spending
1600,Couple,56962.0,2,1,2013-11-10 00:00:00,60,292,3,77,10,3,26,7,0,0,0,0,0,0,3,Couple_WithChild,Large Family,411,0,5.68,1.39,4.36,2.4,1.39,3.3,Lower-Middle,Low Spending
3308,Couple,35704.0,1,1,2014-03-01 00:00:00,54,30,9,12,2,11,30,3,0,0,0,0,0,0,2,Couple_WithChild,Small Family,94,0,3.43,2.3,2.56,1.1,2.48,3.43,Lower-Middle,Low Spending
5407,Couple,53103.0,0,1,2013-12-09 00:00:00,70,729,17,133,11,0,195,5,1,0,0,0,0,0,1,Couple_WithChild,Small Family,1085,1,6.59,2.89,4.9,2.48,0.0,5.28,Lower-Middle,Lower-Middle Spending
2166,Single,46779.0,1,1,2013-12-07 00:00:00,55,12,1,3,0,0,7,1,0,0,0,0,0,0,2,Single_WithChild,Small Family,23,0,2.56,0.69,1.39,0.0,0.0,2.08,Lower-Middle,Low Spending
3955,Single,4861.0,0,0,22-06-2014,20,2,1,1,1,0,1,0,0,0,0,0,0,0,0,Single_NoChild,No Children,6,0,1.1,0.69,0.69,0.69,0.0,0.69,Low Income,Low Spending
6634,Single,33462.0,1,0,2013-07-08 00:00:00,78,22,3,18,0,0,11,1,0,0,0,0,0,0,1,Single_WithChild,Small Family,54,0,3.14,1.39,2.94,0.0,0.0,2.48,Lower-Middle,Low Spending
3056,Single,63693.0,0,1,14-10-2013,63,587,43,337,42,87,54,3,0,0,0,0,0,0,1,Single_WithChild,Small Family,1150,0,6.38,3.78,5.82,3.76,4.48,4.01,Upper-Middle,Lower-Middle Spending
5718,Couple,80763.0,0,0,15-08-2013,17,674,168,108,192,42,231,1,0,0,1,1,0,1,0,Couple_NoChild,No Children,1415,3,6.51,5.13,4.69,5.26,3.76,5.45,Upper-Middle,Upper-Middle Spending
6872,Couple,65352.0,0,1,21-08-2013,43,284,3,84,4,7,23,2,0,0,0,0,0,0,1,Couple_WithChild,Small Family,405,0,5.65,1.39,4.44,1.61,2.08,3.18,Upper-Middle,Low Spending
8164,Couple,82170.0,0,0,25-11-2013,13,1023,93,651,49,55,37,1,0,0,0,0,0,0,0,Couple_NoChild,No Children,1908,0,6.93,4.54,6.48,3.91,4.03,3.64,Upper-Middle,High Spending
4580,Couple,75759.0,0,0,25-10-2013,46,1394,22,708,89,91,182,1,1,0,1,1,0,1,0,Couple_NoChild,No Children,2486,4,7.24,3.14,6.56,4.5,4.52,5.21,Upper-Middle,High Spending
9305,Single,79689.0,0,0,2013-12-05 00:00:00,65,311,26,640,180,37,121,1,0,0,0,0,0,0,0,Single_NoChild,No Children,1315,0,5.74,3.3,6.46,5.2,3.64,4.8,Upper-Middle,Upper-Middle Spending
453,Single,35340.0,1,1,29-06-2014,1,27,0,12,0,1,5,2,0,0,0,0,0,0,2,Single_WithChild,Small Family,45,0,3.33,0.0,2.56,0.0,0.69,1.79,Lower-Middle,Low Spending
8545,Single,85683.0,0,0,21-03-2014,6,1296,17,311,45,69,51,1,0,1,1,1,1,1,0,Single_NoChild,No Children,1789,5,7.17,2.89,5.74,3.83,4.25,3.95,Upper-Middle,Upper-Middle Spending
9850,Couple,24884.0,1,0,29-11-2012,32,3,6,7,0,0,3,1,0,0,0,0,0,0,1,Couple_WithChild,Small Family,19,0,1.39,1.95,2.08,0.0,0.0,1.39,Low Income,Low Spending
7378,Couple,42021.0,1,0,31-08-2012,34,393,5,136,7,5,27,5,1,0,0,0,0,0,1,Couple_WithChild,Small Family,573,1,5.98,1.79,4.92,2.08,1.79,3.33,Lower-Middle,Low Spending
7646,Single,64449.0,1,0,18-02-2014,70,218,63,282,137,35,70,4,0,0,0,0,0,0,1,Single_WithChild,Small Family,805,0,5.39,4.16,5.65,4.93,3.58,4.26,Upper-Middle,Lower-Middle Spending
1640,Single,64587.0,1,1,22-06-2014,49,66,0,16,0,6,20,2,0,0,0,0,0,0,2,Single_WithChild,Small Family,108,0,4.2,0.0,2.83,0.0,1.95,3.04,Upper-Middle,Low Spending
5184,Single,34824.0,0,0,26-03-2014,65,4,2,11,2,0,4,1,0,0,0,0,0,0,0,Single_NoChild,No Children,23,0,1.61,1.1,2.48,1.1,0.0,1.61,Lower-Middle,Low Spending
8492,Couple,75437.0,0,0,2013-09-11 00:00:00,25,795,0,545,95,58,0,1,0,0,0,1,0,0,0,Couple_NoChild,No Children,1493,1,6.68,0.0,6.3,4.56,4.08,0.0,Upper-Middle,Upper-Middle Spending
11188,Couple,26091.0,1,1,25-02-2014,84,15,10,19,8,17,20,3,0,0,0,0,0,0,2,Couple_WithChild,Small Family,89,0,2.77,2.4,3.0,2.2,2.89,3.04,Low Income,Low Spending
1212,Couple,52845.0,1,0,13-08-2013,7,384,25,292,130,41,64,3,1,0,0,0,0,0,1,Couple_WithChild,Small Family,936,1,5.95,3.26,5.68,4.88,3.74,4.17,Lower-Middle,Lower-Middle Spending
9097,Single,46086.0,0,1,2013-03-11 00:00:00,34,244,8,32,7,2,50,4,0,0,0,0,0,0,1,Single_WithChild,Small Family,343,0,5.5,2.2,3.5,2.08,1.1,3.93,Lower-Middle,Low Spending
10473,Single,78028.0,0,1,2012-10-09 00:00:00,38,158,19,288,25,0,38,1,0,1,1,0,0,1,1,Single_WithChild,Small Family,528,3,5.07,3.0,5.67,3.26,0.0,3.66,Upper-Middle,Low Spending
7962,Single,95169.0,0,0,2013-09-10 00:00:00,1,1285,21,449,106,20,20,1,0,0,1,1,0,1,0,Single_NoChild,No Children,1901,3,7.16,3.09,6.11,4.67,3.04,3.04,High Income,High Spending
9984,Couple,56337.0,1,1,27-03-2013,25,349,16,144,28,5,182,5,1,0,0,1,0,1,2,Couple_WithChild,Small Family,724,3,5.86,2.83,4.98,3.37,1.79,5.21,Lower-Middle,Lower-Middle Spending
5527,Couple,22434.0,1,0,13-02-2013,25,4,12,11,3,13,15,2,0,0,0,0,0,0,1,Couple_WithChild,Small Family,58,0,1.61,2.56,2.48,1.39,2.64,2.77,Low Income,Low Spending
6374,Couple,36930.0,0,1,17-05-2013,50,223,2,31,0,2,39,5,0,0,0,0,0,0,1,Couple_WithChild,Small Family,297,0,5.41,1.1,3.47,0.0,1.1,3.69,Lower-Middle,Low Spending
7453,Single,36130.0,0,1,2013-02-02 00:00:00,46,157,43,127,68,56,37,6,1,0,0,0,0,1,1,Single_WithChild,Small Family,488,2,5.06,3.78,4.85,4.23,4.04,3.64,Lower-Middle,Low Spending
8952,Couple,65569.0,0,1,2012-05-11 00:00:00,96,397,46,288,20,38,70,2,0,0,0,0,0,0,1,Couple_WithChild,Small Family,859,0,5.99,3.85,5.67,3.04,3.66,4.26,Upper-Middle,Lower-Middle Spending
241,Couple,83844.0,0,0,2013-12-05 00:00:00,57,901,31,345,75,31,191,1,0,0,1,0,0,0,0,Couple_NoChild,No Children,1574,1,6.8,3.47,5.85,4.33,3.47,5.26,Upper-Middle,Upper-Middle Spending
8975,Couple,19514.0,1,1,26-01-2014,47,14,3,21,2,1,28,4,1,0,0,0,0,0,2,Couple_WithChild,Small Family,69,1,2.71,1.39,3.09,1.1,0.69,3.37,Low Income,Low Spending
6119,Single,36736.0,1,1,2013-10-05 00:00:00,52,10,0,3,0,0,4,1,0,0,0,0,0,0,2,Single_WithChild,Small Family,17,0,2.4,0.0,1.39,0.0,0.0,1.61,Lower-Middle,Low Spending
5236,Couple,77568.0,0,1,25-08-2012,30,1230,0,396,232,178,158,1,0,1,1,1,0,0,1,Couple_WithChild,Small Family,2194,3,7.12,0.0,5.98,5.45,5.19,5.07,Upper-Middle,High Spending
5723,Couple,49187.0,0,1,2014-11-01 00:00:00,63,81,1,31,2,1,0,1,0,0,0,0,0,0,1,Couple_WithChild,Small Family,116,0,4.41,0.69,3.47,1.1,0.69,0.0,Lower-Middle,Low Spending
1710,Single,30168.0,1,0,2013-07-03 00:00:00,51,154,20,66,0,12,27,7,0,0,0,0,0,0,1,Single_WithChild,Small Family,279,0,5.04,3.04,4.2,0.0,2.56,3.33,Lower-Middle,Low Spending
1970,Couple,34053.0,0,1,2012-10-09 00:00:00,14,63,0,21,7,0,12,1,0,0,0,0,0,0,1,Couple_WithChild,Small Family,103,0,4.16,0.0,3.09,2.08,0.0,2.56,Lower-Middle,Low Spending
5313,Couple,38196.0,1,1,18-04-2014,20,30,0,11,0,0,3,3,0,0,0,0,0,0,2,Couple_WithChild,Small Family,44,0,3.43,0.0,2.48,0.0,0.0,1.39,Lower-Middle,Low Spending
10634,Couple,59412.0,0,0,19-04-2014,56,90,67,165,30,43,11,1,0,0,0,0,0,0,0,Couple_NoChild,No Children,406,0,4.51,4.22,5.11,3.43,3.78,2.48,Lower-Middle,Low Spending
7010,Couple,70924.0,0,0,2014-07-04 00:00:00,41,635,114,254,132,152,76,1,0,0,1,0,0,0,0,Couple_NoChild,No Children,1363,1,6.46,4.74,5.54,4.89,5.03,4.34,Upper-Middle,Upper-Middle Spending
8562,Couple,54165.0,0,0,28-05-2013,72,127,4,73,15,6,11,1,0,0,0,0,0,0,0,Couple_NoChild,No Children,236,0,4.85,1.61,4.3,2.77,1.95,2.48,Lower-Middle,Low Spending
3158,Couple,32300.0,1,0,2013-03-01 00:00:00,1,13,3,6,6,5,6,1,0,0,0,0,0,0,1,Couple_WithChild,Small Family,39,0,2.64,1.39,1.95,1.95,1.79,1.95,Lower-Middle,Low Spending
4436,Single,20180.0,0,0,20-02-2013,27,18,42,24,15,20,18,1,0,0,0,0,0,0,0,Single_NoChild,No Children,137,0,2.94,3.76,3.22,2.77,3.04,2.94,Low Income,Low Spending
5287,Couple,34961.0,1,0,19-06-2014,77,45,2,26,4,1,1,3,0,0,0,0,0,0,1,Couple_WithChild,Small Family,79,0,3.83,1.1,3.3,1.61,0.69,0.69,Lower-Middle,Low Spending
2445,Couple,28440.0,1,0,2013-07-07 00:00:00,87,38,1,24,0,0,0,1,0,0,0,0,0,0,1,Couple_WithChild,Small Family,63,0,3.66,0.69,3.22,0.0,0.0,0.0,Low Income,Low Spending
6059,Couple,64504.0,1,2,2013-04-03 00:00:00,81,986,36,168,16,0,108,7,0,0,0,0,0,1,3,Couple_WithChild,Large Family,1314,1,6.89,3.61,5.13,2.83,0.0,4.69,Upper-Middle,Upper-Middle Spending
4550,Couple,33564.0,0,1,24-06-2014,51,61,0,3,0,0,7,1,0,0,0,0,0,0,1,Couple_WithChild,Small Family,71,0,4.13,0.0,1.39,0.0,0.0,2.08,Lower-Middle,Low Spending
4240,Couple,17345.0,1,0,2012-03-11 00:00:00,79,4,9,16,17,0,12,2,0,0,0,0,0,0,1,Couple_WithChild,Small Family,58,0,1.61,2.3,2.83,2.89,0.0,2.56,Low Income,Low Spending
8911,Couple,56320.0,0,1,2013-08-04 00:00:00,11,201,53,172,116,77,83,3,0,0,0,0,0,0,1,Couple_WithChild,Small Family,702,0,5.31,3.99,5.15,4.76,4.36,4.43,Lower-Middle,Lower-Middle Spending
3706,Single,28647.0,1,0,21-08-2013,54,19,8,29,0,12,26,1,1,0,0,0,0,1,1,Single_WithChild,Small Family,94,2,3.0,2.2,3.4,0.0,2.56,3.3,Low Income,Low Spending
3628,Single,15038.0,1,0,29-01-2013,93,4,8,11,19,12,26,2,0,0,0,0,0,0,1,Single_WithChild,Small Family,80,0,1.61,2.2,2.48,3.0,2.56,3.3,Low Income,Low Spending
10175,Single,32173.0,0,1,2013-01-08 00:00:00,0,18,0,2,0,0,2,1,0,0,0,0,0,0,1,Single_WithChild,Small Family,22,0,2.94,0.0,1.1,0.0,0.0,1.1,Lower-Middle,Low Spending
8985,Couple,68316.0,0,1,2012-04-11 00:00:00,54,806,80,161,120,11,33,5,0,0,0,0,0,0,1,Couple_WithChild,Small Family,1211,0,6.69,4.39,5.09,4.8,2.48,3.53,Upper-Middle,Lower-Middle Spending
5204,Couple,74538.0,0,0,29-06-2013,21,380,98,733,110,112,28,1,0,0,1,0,0,1,0,Couple_NoChild,No Children,1461,2,5.94,4.6,6.6,4.71,4.73,3.37,Upper-Middle,Upper-Middle Spending
9220,Single,91700.0,0,0,17-01-2013,58,576,172,961,125,115,19,1,0,0,0,0,0,1,0,Single_NoChild,No Children,1968,1,6.36,5.15,6.87,4.84,4.75,3.0,High Income,High Spending
9888,Couple,68695.0,0,0,25-06-2014,3,458,81,356,106,50,40,1,0,0,0,0,0,0,0,Couple_NoChild,No Children,1091,0,6.13,4.41,5.88,4.67,3.93,3.71,Upper-Middle,Lower-Middle Spending
5263,Couple,31056.0,1,0,22-01-2013,99,5,10,13,3,8,16,1,0,0,0,0,0,0,1,Couple_WithChild,Small Family,55,0,1.79,2.4,2.64,1.39,2.2,2.83,Lower-Middle,Low Spending
1020,Couple,79593.0,0,0,2014-12-05 00:00:00,70,350,60,568,110,133,145,1,0,0,1,0,0,0,0,Couple_NoChild,No Children,1366,1,5.86,4.11,6.34,4.71,4.9,4.98,Upper-Middle,Upper-Middle Spending
9503,Single,28071.0,0,0,29-08-2012,65,39,33,130,41,26,44,2,0,0,0,0,0,0,0,Single_NoChild,No Children,313,0,3.69,3.53,4.88,3.74,3.3,3.81,Low Income,Low Spending
10613,Couple,37334.0,1,1,26-02-2014,44,26,1,16,2,2,15,4,0,0,0,0,0,0,2,Couple_WithChild,Small Family,62,0,3.3,0.69,2.83,1.1,1.1,2.77,Lower-Middle,Low Spending
67,Single,46423.0,1,1,18-09-2013,6,68,0,16,0,0,8,3,0,0,0,0,0,0,2,Single_WithChild,Small Family,92,0,4.23,0.0,2.83,0.0,0.0,2.2,Lower-Middle,Low Spending
6019,Couple,37126.0,1,0,30-03-2014,9,45,3,9,4,4,7,1,1,0,0,0,0,1,1,Couple_WithChild,Small Family,72,2,3.83,1.39,2.3,1.61,1.61,2.08,Lower-Middle,Low Spending
5863,Couple,47703.0,0,1,29-05-2013,95,359,0,134,13,26,123,4,0,0,0,0,0,0,1,Couple_WithChild,Small Family,655,0,5.89,0.0,4.91,2.64,3.3,4.82,Lower-Middle,Lower-Middle Spending
3717,Couple,61180.0,0,1,23-04-2014,70,403,24,29,6,24,218,2,1,0,0,0,0,0,1,Couple_WithChild,Small Family,704,1,6.0,3.22,3.4,1.95,3.22,5.39,Upper-Middle,Lower-Middle Spending
6730,Couple,38998.0,1,1,2012-03-11 00:00:00,92,34,1,14,0,0,5,3,0,0,0,0,0,0,2,Couple_WithChild,Small Family,54,0,3.56,0.69,2.71,0.0,0.0,1.79,Lower-Middle,Low Spending
10749,Single,8028.0,0,0,18-09-2012,62,73,18,66,7,12,2,15,0,0,0,0,0,0,0,Single_NoChild,No Children,178,0,4.3,2.94,4.2,2.08,2.56,1.1,Low Income,Low Spending
4998,Couple,76081.0,0,0,23-05-2014,85,292,30,415,63,33,200,1,0,0,0,1,0,0,0,Couple_NoChild,No Children,1033,1,5.68,3.43,6.03,4.16,3.53,5.3,Upper-Middle,Lower-Middle Spending
6287,Couple,34728.0,1,0,30-07-2013,2,14,0,16,0,0,6,1,0,0,0,0,0,1,1,Couple_WithChild,Small Family,36,1,2.71,0.0,2.83,0.0,0.0,1.95,Lower-Middle,Low Spending
5985,Single,33168.0,0,1,13-10-2012,0,80,1,37,0,1,3,3,0,0,0,0,0,0,1,Single_WithChild,Small Family,122,0,4.39,0.69,3.64,0.0,0.69,1.39,Lower-Middle,Low Spending
4754,Couple,33585.0,0,1,25-09-2013,91,30,11,33,13,6,29,1,0,0,0,0,0,0,1,Couple_WithChild,Small Family,122,0,3.43,2.48,3.53,2.64,1.95,3.4,Lower-Middle,Low Spending
4002,Couple,77037.0,0,1,13-10-2013,3,463,96,333,168,53,10,1,0,0,0,0,0,0,1,Couple_WithChild,Small Family,1123,0,6.14,4.57,5.81,5.13,3.99,2.4,Upper-Middle,Lower-Middle Spending
8870,Couple,35196.0,1,0,13-11-2012,68,75,12,141,43,39,187,6,0,0,0,0,0,1,1,Couple_WithChild,Small Family,497,1,4.33,2.56,4.96,3.78,3.69,5.24,Lower-Middle,Low Spending
966,Couple,44529.0,0,1,2013-05-07 00:00:00,98,538,13,91,17,6,26,6,0,1,0,0,0,0,1,Couple_WithChild,Small Family,691,1,6.29,2.64,4.52,2.89,1.95,3.3,Lower-Middle,Lower-Middle Spending
4767,Couple,70924.0,0,0,2014-07-04 00:00:00,41,635,114,254,132,152,76,1,0,0,1,0,0,0,0,Couple_NoChild,No Children,1363,1,6.46,4.74,5.54,4.89,5.03,4.34,Upper-Middle,Upper-Middle Spending
9725,Couple,28764.0,1,1,2014-05-06 00:00:00,16,8,0,3,0,0,1,1,1,0,0,0,0,0,2,Couple_WithChild,Small Family,12,1,2.2,0.0,1.39,0.0,0.0,0.69,Low Income,Low Spending
4475,Couple,69098.0,0,0,16-02-2013,82,1315,22,780,145,0,178,1,0,0,0,0,0,0,0,Couple_NoChild,No Children,2440,0,7.18,3.14,6.66,4.98,0.0,5.19,Upper-Middle,High Spending
5740,Single,25959.0,1,1,14-02-2013,1,4,2,12,7,5,26,2,0,0,0,0,0,1,2,Single_WithChild,Small Family,56,1,1.61,1.1,2.56,2.08,1.79,3.3,Low Income,Low Spending
5731,Couple,27100.0,1,0,2013-05-04 00:00:00,64,12,0,13,2,0,10,1,0,0,0,0,0,0,1,Couple_WithChild,Small Family,37,0,2.56,0.0,2.64,1.1,0.0,2.4,Low Income,Low Spending
7290,Single,70596.0,0,0,2012-05-10 00:00:00,68,347,44,534,17,0,26,1,0,0,0,0,0,0,0,Single_NoChild,No Children,968,0,5.85,3.81,6.28,2.89,0.0,3.3,Upper-Middle,Lower-Middle Spending
3846,Couple,42557.0,0,1,29-08-2012,98,192,5,53,0,5,15,4,0,0,0,0,0,0,1,Couple_WithChild,Small Family,270,0,5.26,1.79,3.99,0.0,1.79,2.77,Lower-Middle,Low Spending
8104,Couple,53312.0,0,0,2013-09-08 00:00:00,32,241,0,12,0,0,25,1,0,0,0,0,0,0,0,Couple_NoChild,No Children,278,0,5.49,0.0,2.56,0.0,0.0,3.26,Lower-Middle,Low Spending
4507,Single,72228.0,0,0,27-11-2012,87,631,28,491,30,14,56,1,0,0,0,0,0,0,0,Single_NoChild,No Children,1250,0,6.45,3.37,6.2,3.43,2.71,4.04,Upper-Middle,Lower-Middle Spending
11013,Couple,67605.0,0,0,31-03-2013,84,336,28,282,184,54,54,1,0,0,0,0,0,0,0,Couple_NoChild,No Children,938,0,5.82,3.37,5.65,5.22,4.01,4.01,Upper-Middle,Lower-Middle Spending
4491,Couple,62845.0,1,1,2012-01-10 00:00:00,3,1099,0,45,0,0,34,11,0,1,0,0,0,0,2,Couple_WithChild,Small Family,1178,1,7.0,0.0,3.83,0.0,0.0,3.56,Upper-Middle,Lower-Middle Spending
3759,Couple,65196.0,0,2,25-07-2013,34,743,19,181,12,0,200,2,1,0,0,0,0,0,2,Couple_WithChild,Small Family,1155,1,6.61,3.0,5.2,2.56,0.0,5.3,Upper-Middle,Lower-Middle Spending
1162,Single,42000.0,0,0,2013-10-01 00:00:00,23,124,83,267,85,59,35,2,0,0,0,0,0,1,0,Single_NoChild,No Children,653,1,4.83,4.43,5.59,4.45,4.09,3.58,Lower-Middle,Lower-Middle Spending
2055,Single,35860.0,1,1,19-05-2014,37,15,0,8,4,2,20,2,1,0,0,0,0,0,2,Single_WithChild,Small Family,49,1,2.77,0.0,2.2,1.61,1.1,3.04,Lower-Middle,Low Spending
10766,Couple,65526.0,0,1,2014-11-04 00:00:00,22,397,19,69,12,0,9,1,0,0,0,0,0,0,1,Couple_WithChild,Small Family,506,0,5.99,3.0,4.25,2.56,0.0,2.3,Upper-Middle,Low Spending
4415,Couple,16860.0,1,1,2012-12-09 00:00:00,19,10,4,4,3,3,14,3,0,0,0,0,0,0,2,Couple_WithChild,Small Family,38,0,2.4,1.61,1.61,1.39,1.39,2.71,Low Income,Low Spending
3005,Single,83528.0,0,0,2014-01-05 00:00:00,7,530,117,678,134,44,147,1,1,0,0,1,0,1,0,Single_NoChild,No Children,1650,3,6.27,4.77,6.52,4.91,3.81,5.0,Upper-Middle,Upper-Middle Spending
2223,Single,64176.0,0,1,2012-03-08 00:00:00,52,1215,33,249,64,116,149,8,0,0,0,0,0,0,1,Single_WithChild,Small Family,1826,0,7.1,3.53,5.52,4.17,4.76,5.01,Upper-Middle,Upper-Middle Spending
4817,Single,22304.0,0,0,2012-04-08 00:00:00,91,3,2,7,0,4,2,1,0,0,0,0,0,0,0,Single_NoChild,No Children,18,0,1.39,1.1,2.08,0.0,1.61,1.1,Low Income,Low Spending
2875,Couple,67023.0,0,0,2014-04-03 00:00:00,93,444,44,382,11,8,17,1,0,0,0,0,0,0,0,Couple_NoChild,No Children,906,0,6.1,3.81,5.95,2.48,2.2,2.89,Upper-Middle,Lower-Middle Spending
10536,Couple,32892.0,1,0,25-05-2014,78,26,0,15,2,1,2,2,0,0,0,0,0,0,1,Couple_WithChild,Small Family,46,0,3.3,0.0,2.77,1.1,0.69,1.1,Lower-Middle,Low Spending
11112,Couple,70713.0,0,1,2012-03-12 00:00:00,23,736,114,279,82,76,190,6,0,0,0,0,0,0,1,Couple_WithChild,Small Family,1477,0,6.6,4.74,5.63,4.42,4.34,5.25,Upper-Middle,Upper-Middle Spending
3807,Couple,59925.0,0,1,30-11-2012,83,473,21,176,19,21,56,3,0,0,0,0,0,0,1,Couple_WithChild,Small Family,766,0,6.16,3.09,5.18,3.0,3.09,4.04,Lower-Middle,Lower-Middle Spending
9197,Couple,39722.0,0,1,24-02-2014,92,32,0,5,2,0,8,2,0,0,0,0,0,0,1,Couple_WithChild,Small Family,47,0,3.5,0.0,1.79,1.1,0.0,2.2,Lower-Middle,Low Spending
10832,Couple,46610.0,0,0,18-07-2013,4,288,10,30,4,10,125,1,0,0,0,0,0,0,0,Couple_NoChild,No Children,467,0,5.67,2.4,3.43,1.61,2.4,4.84,Lower-Middle,Low Spending
6421,Couple,88347.0,0,0,2013-03-07 00:00:00,32,1050,178,555,77,138,118,1,0,0,0,1,0,0,0,Couple_NoChild,No Children,2116,1,6.96,5.19,6.32,4.36,4.93,4.78,Upper-Middle,High Spending
4207,Couple,87171.0,0,0,2013-01-05 00:00:00,27,1001,44,107,58,44,44,1,1,0,1,0,0,0,0,Couple_NoChild,No Children,1298,2,6.91,3.81,4.68,4.08,3.81,3.81,Upper-Middle,Upper-Middle Spending
577,Couple,26907.0,1,1,20-08-2013,10,9,1,7,0,3,2,2,0,0,0,0,0,0,2,Couple_WithChild,Small Family,22,0,2.3,0.69,2.08,0.0,1.39,1.1,Low Income,Low Spending
10855,Single,50014.0,1,0,22-01-2014,9,234,14,77,19,10,42,2,0,0,0,0,0,0,1,Single_WithChild,Small Family,396,0,5.46,2.71,4.36,3.0,2.4,3.76,Lower-Middle,Low Spending
3081,Couple,41014.0,1,0,22-04-2013,65,7,2,6,2,0,3,1,0,0,0,0,0,0,1,Couple_WithChild,Small Family,20,0,2.08,1.1,1.95,1.1,0.0,1.39,Lower-Middle,Low Spending
3535,Single,66294.0,0,0,17-03-2014,68,251,108,334,65,92,117,1,0,0,0,0,0,0,0,Single_NoChild,No Children,967,0,5.53,4.69,5.81,4.19,4.53,4.77,Upper-Middle,Lower-Middle Spending
247,Couple,36715.0,1,0,17-11-2012,16,172,10,125,21,13,16,6,0,0,0,0,0,1,1,Couple_WithChild,Small Family,357,1,5.15,2.4,4.84,3.09,2.64,2.83,Lower-Middle,Low Spending
8707,Couple,79456.0,0,0,22-08-2012,12,565,42,548,64,83,99,1,0,0,0,0,0,1,0,Couple_NoChild,No Children,1401,1,6.34,3.76,6.31,4.17,4.43,4.61,Upper-Middle,Upper-Middle Spending
9523,Couple,40479.0,1,0,17-08-2013,95,5,0,8,2,0,0,1,0,0,0,0,0,0,1,Couple_WithChild,Small Family,15,0,1.79,0.0,2.2,1.1,0.0,0.0,Lower-Middle,Low Spending
6072,Single,75345.0,0,0,2013-02-02 00:00:00,16,918,57,842,99,38,133,1,0,0,0,1,0,1,0,Single_NoChild,No Children,2087,2,6.82,4.06,6.74,4.61,3.66,4.9,Upper-Middle,High Spending
6295,Couple,54233.0,0,1,2013-04-02 00:00:00,46,652,8,158,21,0,142,4,0,0,0,0,0,0,1,Couple_WithChild,Small Family,981,0,6.48,2.2,5.07,3.09,0.0,4.96,Lower-Middle,Lower-Middle Spending
10914,Single,24163.0,1,1,2013-12-10 00:00:00,3,4,1,7,2,1,2,2,0,0,0,0,0,0,2,Single_WithChild,Small Family,17,0,1.61,0.69,2.08,1.1,0.69,1.1,Low Income,Low Spending
